,0,1,2,3,4,5,6
0,0.3607410029845023,-0.682347954475342,-0.9016204796435048,0.6787009513751794,-0.21484825351516412,-0.46759404078631495,0.9369346954945852
1,-0.04645831637959304,-0.6170071494305387,1.5034954244146708,-0.9180790779746686,-1.1249641795780927,-0.6832528812670982,0.48429946330034096
2,0.02962545440011101,-0.5120029686712699,0.840538563918414,-0.09584371992510511,-0.7516867290411176,-0.4990344986411408,0.6874238165520222
3,-1.2616731463424513,1.1428577171731553,-2.02918390973147,-2.24172398574352,0.610278412945576,1.4067082703354987,-1.0090211741506423
4,0.3607410029845023,-0.682347954475342,-0.9016204796435048,0.6787009513751794,-0.21484825351516412,-0.46759404078631495,0.9369346954945852
5,0.300488856598893,-0.3337235563151109,-1.2635869441567138,0.45953232782306513,-0.050859909174757766,-0.4140765779668416,0.8601475914420053
6,-0.08954696759021599,1.2570832596797132,-0.827565301580246,-1.0807158493938627,0.5544712810074193,-0.4767257043230131,0.4102013695801776
7,1.3034940563860093,0.3869552857770841,0.04265519112304483,0.15158745835101564,0.723340813458983,-1.2023851854438792,0.3075482741368695
8,0.5833872869346005,-0.33916071660667263,-0.5237574437438675,0.8793641919527997,-0.14053533719541833,-0.34729056130913216,0.7776270332603763
9,-2.111370709877797,0.8648354979348629,0.6164530098886015,0.25279511156631773,-0.05472396659025721,-0.9508022839192345,1.053401503405981
10,0.14967047772107403,0.6945451567456575,-0.3518207014491466,-0.6550505470216363,0.25145974459465165,-0.9175586673823647,0.8888714518643316
11,-2.111370709877797,0.8648354979348629,0.6164530098886015,0.25279511156631773,-0.05472396659025721,-0.9508022839192345,1.053401503405981
12,0.9925354622225626,0.7951201335372549,-0.4572501247954126,0.6036807235064521,1.034994525769923,-2.2875074091173926,1.0854336498879738
13,1.0715994733292238,-7.203108742815955,1.4712074171982792,2.9853101026072904,-2.1617111369974205,-2.9055266345042403,2.9892645268489177
14,-1.852504804930662,0.5981711842072321,-0.7754508036169797,-2.847999093771903,-2.1081259329831865,0.3530621614952454,-0.1574189653283662
15,-1.9415674846447075,0.37975099122689415,-0.6956283244728714,-2.696446880677703,-2.0605412658768665,0.04440673617411561,0.059564630957731124
16,-0.6502214813914714,1.3107175910845552,-2.106586964487028,-2.650293003099323,1.2440209750548916,0.2529605664098355,-0.8858931426771303
17,1.0170825574285929,-5.463387327500193,2.475523626863769,3.434230146776545,-5.789938974159105,0.3862587769878504,1.1706362523940386
18,-0.5629975333167743,-0.005626833505281148,-0.01695610967874306,1.2012292976058796,-0.6365971959742389,-0.4405408588566413,1.285261538595371
19,0.6614801363840611,-3.728002895917551,1.0978817049389638,1.8600428431420417,-4.346301661944783,1.4321374653235799,0.3742330991025425
20,-0.34292742468974036,1.4191858025610684,-3.305775245584473,-2.1782803128941897,1.4710212872795838,0.35991579001758667,-0.7215604147104362
21,-0.4185077177830973,0.4952762973402764,-2.6516668484642385,-0.6730771261324706,0.7190063706729405,0.07196085258485163,0.22097146176563587
22,0.541702676071817,-1.6978595733077204,-0.025258274992470964,0.9262579318440947,-0.6541543118237472,-0.6337470108107043,1.1451881762158116
23,-0.7636422837568946,1.5494286456027662,-0.5408240094339796,-0.6497336313382422,0.06380167733497719,-0.06121907112763647,0.6051743448413556
24,0.49699485276943234,0.35859589384738383,-1.7035263333113504,0.3468832991884828,0.40028056754418817,-0.2096559153247936,0.45486558636383195
25,1.111215029467838,0.07062319414487206,-1.1666281472347544,0.36828982256914,0.8714857446926236,-0.7296918433697458,0.8208658917748789
26,0.71066810521012,-0.5074330214779403,-0.5462521129440903,0.7837760649192176,0.33727398089259686,-0.20748203786168523,0.6759415188868099
27,0.541702676071817,-1.6978595733077204,-0.025258274992470964,0.9262579318440947,-0.6541543118237472,-0.6337470108107043,1.1451881762158116
28,0.5379718471331778,-0.5855648952586922,-0.5893838429705381,0.39523272597221565,-0.16310687979670857,-0.631599446934928,0.8523176213208937
29,0.764677393323058,-0.6402280730502019,0.13662958449619989,1.2867675671342758,-0.38098739410694915,-0.5813793505059487,0.7815349464455532
30,-0.1591835132411612,1.2515239663111908,0.3655417186221498,-0.5766356656805972,0.3693491310910295,-1.111924820564477,0.645784021954114
31,0.8407757087126361,0.09535940849066309,0.11474397427317946,0.778469379271438,-0.47370965796102266,-0.008737704746965697,0.027261293067350728
32,-1.2935850606489687,1.4665071086306005,0.413390825870606,-1.5155200669617037,0.07949520244673049,-1.064062394000244,0.8295045143090273
33,-3.0828958220710074,2.12545037855993,0.13065348719550368,0.03990191415235966,-1.32019583425206,0.012560636252457735,0.7489055502793326
34,0.7144756109862147,0.6229406055443578,-1.568330174977313,0.021815580512500543,1.0615500485287102,-0.7069428523113372,0.9563080497162749
35,-0.7798451920024756,-0.2531210934833916,0.5036036742322801,2.285214698986102,-1.4632270319221035,0.30479957943998315,1.1717344427353285
36,0.559266862343996,-0.5765517094119242,0.3130139785806889,1.8202752182715471,-0.3882063984125656,0.5029253190267602,0.2859062475600066
37,0.28729083920337517,-0.48044366361625557,-0.8206585596824796,0.07931166652815883,0.360674286422553,-0.15397215909731826,0.4954429533218844
38,1.8773640665489486,-3.074794470071878,3.6688169775879826,1.3067983772967535,-1.4783450975848995,-2.12520114185167,0.9662400178668565
39,-1.7832860188381336,0.441916077599725,0.6641058974872643,0.9218987645400637,-0.15820886635880274,-0.8023398076516672,1.2232060452896816
40,-1.7832860188381336,0.441916077599725,0.6641058974872643,0.9218987645400637,-0.15820886635880274,-0.8023398076516672,1.2232060452896816
41,-0.5691809523644673,-0.08180599811002526,-0.3282638231747217,-1.2562540716014814,-0.2569671478782507,0.37262055215668444,-0.02364087555730393
42,1.4183631589855532,-3.130007337331017,2.2420685519679644,4.350748065542497,-4.862139728718451,2.0077483035787873,0.14253210217265605
43,0.8718180806490048,-4.335446372394559,1.6666582930244203,2.289524439129098,-1.0143014247731565,-2.0348293477712844,1.7567355691987114
44,0.9791360047162042,-0.7630832825928456,-0.22524003702831505,1.0977415939831285,0.518337465873078,-1.2494182308379518,1.1706301966453347
45,1.3837931304565727,2.100660495625489,0.16805324006451605,2.6721716313038053,2.6784085391363597,-2.4682208734075477,0.38521162117220265
46,-1.056352690897033,-1.7122674047956048,1.6821168772005448,-2.7675667523089924,-0.4884612531353364,-1.6779520362342235,0.7913493765156074
47,0.0013860260492914445,-0.08276131018660332,-1.4737492892360864,-0.8067734487760099,0.3781975120461925,0.7864009468919408,-0.29362529304659485
48,1.0192182441316355,-0.48431417220209755,-0.9295140446875303,0.5890440714595626,0.9683354989072687,-0.7767498111091031,1.0158572598363207
49,-0.24670285642626547,1.5799406166262302,-1.6600128876044558,-1.5336676293281675,2.0866078123217733,-1.54633052781388,1.1431830920340906
50,0.17926967105891764,-2.2062521519405824,0.8803374219097383,0.013210942914006263,-0.5808465323425384,-0.5768445974044544,0.9650670532761905
51,0.9977966770759863,-0.6449751017047933,-0.31280031549860565,1.4491870354950946,0.3146332749579293,-1.40029901611801,1.3478130435877589
52,1.022595057646471,-0.6419503269301733,-0.3062137380098364,1.5943087978759163,0.36361270831488696,-1.4621281172938754,1.438451506970092
53,-1.7620139141881512,2.726142391029003,-1.783822902821337,-3.155507900796853,0.9537214468786652,-0.12287343787344596,-0.15771741921502813
54,0.040012320506142486,1.4066316271071995,0.06453662236410429,-1.334640927897836,-0.10338126759959726,-0.14930865946144461,-0.32952532684936586
55,-0.3343831579848411,0.5810607493589812,-0.6180671386965253,-0.32756779175877077,-0.5818941619581394,0.3350799180944415,0.2319749278223534
56,-0.658988839278648,-1.0408719474495827,0.7355865342799361,-0.48718668920055114,-0.22342381734561625,0.6737805522079048,-0.10122864974171353
57,-1.4016127367638915,0.7868912914549719,-0.6297368278823614,-2.1364098674591507,-1.1300652386880188,-0.06061467734198034,0.10956315380108861
58,-0.09370501386002364,0.17685012119220528,-0.858808928455985,-0.25651811178197353,0.22965866775290933,-0.12281613728373525,0.2683236011729338
59,-0.07849642009969945,0.5244832952364369,-1.2832453615985644,-0.016047234838389213,1.0194876043119312,-0.8064858871181183,0.7495881892855023
60,-0.4919188218622582,-0.3087260979565273,-2.3210040037307027,-0.8819957447264106,0.49866463567228475,0.011769901607812105,0.18736496225205845
61,-0.9830047749444493,-0.6707327103172044,0.537737504159653,-2.699421813004487,0.10110001646010347,-1.093650824014648,0.5408034707227447
62,0.4139471337941676,-0.42795595411709186,-0.8324967972426037,0.3736410437604401,0.1177342291562283,-0.45508359633723433,0.7095407742007872
63,0.2626314112741001,-0.14204790301998155,0.2660382019187067,-0.004464567927301155,0.002873404097754717,-0.9064542998975387,0.8148243029114969
64,0.15156365748395964,0.6317816144795089,1.908726001308401,2.0329168779863855,-0.5812327439321868,0.0409265258484921,0.2882049699842115
65,0.15156365748395964,0.6317816144795089,1.908726001308401,2.0329168779863855,-0.5812327439321868,0.0409265258484921,0.2882049699842115
66,0.44446025014582163,0.0442665851095857,-1.1919214255922985,0.34928671945934814,0.37341431129472624,-0.45078231674665675,0.6741049937837256
67,1.3178559269518422,-0.8542458631144623,0.7943240997746265,1.432933411932093,0.11390779241991814,-0.49045771987681885,0.5281700716664762
68,-0.28291622093462143,0.11687098088471087,-1.288239164020898,-1.5635463152529137,0.9194023998312617,0.2797005336548222,-0.8133062246608687
69,1.0650723809892664,-2.647171374521168,1.484135887359139,2.2151361754876167,-0.8189474351443153,-1.5731516974316517,1.2912903642277498
70,0.5539662989834656,-0.27711957448524627,-0.32576940103640895,-0.12324490340439509,-0.04444078267857466,-0.2264645139581724,0.41060817859473464
71,-0.8365393579802869,1.3037241315057053,-0.144560255639114,-1.9388986001724762,0.6243973699643076,-1.0333727355603304,0.44318248160408624
72,-0.7045929489649875,1.2094697901014575,-0.09145171602361013,-2.090454478570166,0.6758080569179744,-1.0758438848631164,0.3934401450675774
73,-0.24871045800534272,-0.7191712961727422,-0.17818619288898807,-0.8454740171366717,-0.1725587481403546,-0.06348819150740226,0.42662666286403783
