,0,1,2,3
0,-1.619529879559923,0.45095009169878203,-1.7744541482708613,0.043740311245974176
1,-0.7991699349839537,1.8565530606792404,-0.911690166167191,0.5480659724450342
2,-0.7484790927753514,0.8820388613867988,-1.171394228891463,0.4110206716641506
3,2.3576726331784372,-0.2699760093806879,0.24348869668940926,-0.9284499821665902
4,-1.6195298795599236,0.4509500916987498,-1.7744541482708382,0.043740311246011826
5,-1.5837072733679622,0.5691948836514926,-1.538286051341205,0.023749887467155256
6,-1.101464029799855,0.6080149987840258,-1.0759147951434807,-0.34395920694360527
7,-2.2487076476621812,-0.4168347770060484,-0.9868371863582899,-0.001203379418648504
8,-1.0868865233527092,-0.3085694951060025,-1.5181502079043496,0.003314904544316643
9,0.6547895249460738,1.6652073957838565,1.2094762238483923,-0.8246350066612844
10,-1.1252042864555498,0.8605121934499319,-0.7722158721380065,0.46435934849717925
11,0.6547895249460738,1.6652073957838565,1.2094762238483923,-0.8246350066612844
12,-3.0268610323220493,0.49353969150554494,-0.22016621530132732,0.5946257332267659
13,1.5388977301543811,-0.23512582864212042,0.04750606840604208,3.792386438782741
14,1.5652680835125394,4.7952470304920904,1.415076899858169,1.3609437717487867
15,1.6212487869717147,4.780069779618032,1.5210078252079398,1.408769227931893
16,1.174565616494563,1.1427982171557658,2.3943131225028114,0.14540311755131685
17,2.6952047401211985,1.2154942019635013,-0.12339490382920934,6.3732588271166835
18,-0.7224383082083907,0.5046719140701456,-1.7470834770489034,-0.6399522625048383
19,3.3353127554432533,0.753668755016677,0.45816002546626544,5.140835803187006
20,0.623644613214961,0.44011331171545703,0.9821746992518534,-0.6253937805109855
21,-0.20598453653144266,0.9679491803451092,0.4549638139762833,-0.1345860479628884
22,0.696407309769556,-0.3969987367022057,-0.2558758130992708,1.5238317608483
23,0.053105634736389684,0.4165427428512413,-0.9324305897724144,-0.2544540486714994
24,-0.878555343147711,0.38113318629521536,0.07155311057325521,0.1551236580741466
25,-1.164634066513571,-0.6103550449558537,-0.5679175135311703,0.4156690472565294
26,-0.23939378666814692,-1.1940107818795194,-0.998432505373725,0.16765399457738397
27,0.696407309769556,-0.3969987367022057,-0.2558758130992708,1.5238317608483
28,-1.7352178389039348,0.5887956403312716,-1.5770915886098387,0.1547877434290827
29,-1.3223717358754266,-0.4104065861625128,-1.5391736951416737,0.2409567187340655
30,-1.5597568101209198,1.1619037455913461,-0.2731040474026517,0.11648661139653042
31,-1.8055655652213094,0.6709771974531892,-0.49017706427270735,0.3131477400984213
32,-0.0895739655777337,1.5644346169018253,-0.19412565823760608,0.14836251575702103
33,-0.08680577790654043,4.397298606466492,0.5965298437616757,-2.79067176394834
34,-1.0840959212041223,0.06216736337775435,0.04451762037872,0.6358315717652413
35,-0.561628091922308,0.5196887485516567,-1.941202877442845,-0.9287872873086956
36,-0.8281130123869211,-0.9885227830518407,-1.1720989798558132,-0.04817394486486882
