,0,1,2,3
0,-111410040536096.6,-0.2374778174346056,-1.2856359775690684,0.47396600639828157
1,-111410040536096.6,-0.25756875774410726,0.04946186516333466,-1.298124826845495
2,-111410040536096.6,-0.31967912051519665,-0.0786871495733788,-0.6046867051876144
3,63756778359890.09,-0.877670165241144,0.47690011005600697,1.2267128960354072
4,-111410040536096.6,-0.2374778174346056,-1.2856359775690684,0.47396600639828157
5,-111410040536096.6,-0.4661035879038713,-1.3806812226689813,0.5992916031970741
6,-111410040536096.6,-0.9990109909918986,-0.20671817411881058,0.49425026994305493
7,238923597255876.78,-0.4503593407181352,-0.7995135089660219,-0.06276768818360942
8,238923597255876.78,-1.1024717956917993,-1.1950390881467012,0.3462070624820834
9,-111410040536096.6,0.08734851285811884,2.1113131625988677,1.6057170111746035
10,-111410040536096.6,-1.3863365620142685,0.05862455266482036,-0.19717290790823455
11,-111410040536096.6,0.08734851285811884,2.1113131625988677,1.6057170111746035
12,-111410040536096.6,0.07816795225981132,-0.17023134079460003,0.8980918965252098
13,-111410040536096.6,1.5580634255869144,0.36580769519765877,-0.3237608979306767
14,-111410040536096.6,-1.7691892984219435,-0.10615947296420347,-0.09631593720602986
15,-111410040536096.6,-1.6285198693142369,0.14257605412158897,0.13111676252531218
16,238923597255876.78,-2.0089662342301304,0.42413634433542186,-0.5259202887869282
17,-111410040536096.6,0.19018328528900988,-0.5820633870924811,-1.7489229585018118
18,-286576859432083.3,0.5249265947797963,-0.16393032340507857,1.8048416400905416
19,63756778359890.09,-1.501855036732266,-0.42716540299017697,-2.363329225047903
20,63756778359890.09,-1.0606067569858764,-0.6092406340994228,1.329915130106659
21,-111410040536096.6,-0.9014439968626747,-0.8540236978611855,0.8765058604297771
22,-111410040536096.6,-0.38485741300178444,-0.2548905664527162,-0.09611253865811491
23,-111410040536096.6,-1.3456541592910103,0.39714533779843436,1.0449327813491738
24,63756778359890.09,-1.100851683226294,-1.4843857135419833,0.4129127854570168
25,-111410040536096.6,-0.8342612571180535,-0.914000719310452,-0.055995733527001754
26,-111410040536096.6,-0.14939368626491178,-0.4776659211173568,0.2771049301953988
27,-111410040536096.6,-0.38485741300178444,-0.2548905664527162,-0.09611253865811491
28,-111410040536096.6,-0.2588850841386422,-1.1709960286968704,0.0760461769442859
29,63756778359890.09,-0.011590398753634767,-0.9917263491670896,0.44782654280772793
30,-111410040536096.6,-0.7869277097805997,0.624256391609419,-0.14312909584282923
31,63756778359890.09,-0.257863652421947,-1.5530762431245293,-0.7423425332335001
32,-111410040536096.6,-1.3891717559928156,1.7499034057969438,0.49029275456783367
33,63756778359890.09,-0.16301095678480004,0.13642692307406648,2.791243511880287
34,-111410040536096.6,-1.8178657443805988,-0.4712820809231296,-0.4734242416946571
35,63756778359890.09,-0.0668792532689581,-0.8057379508718199,1.5314968748378641
36,63756778359890.09,0.017863972460791855,-0.9212630943312768,-0.3558238614020374
37,238923597255876.78,-1.360276189156007,-0.4480444431760924,-0.11399368488751765
38,-286576859432083.3,2.366857549009184,0.8089042048785452,-2.2323271320357843
39,-111410040536096.6,0.05396077309758618,1.8448271847411803,1.4198390513855312
40,-111410040536096.6,0.05396077309758618,1.8448271847411803,1.4198390513855312
41,-286576859432083.3,0.29882185049963517,0.14113115125881187,0.1939642907797854
42,63756778359890.09,-0.13811345713549517,-1.801090263767257,-2.002530333234852
43,-111410040536096.6,1.9362779521154878,0.3326730306402567,-0.12865186723421718
44,-111410040536096.6,0.38483743436201623,-0.7940882021479796,0.4575879833796463
45,-286576859432083.3,2.4937534612953947,0.5827773190437353,1.3345632440519481
46,-111410040536096.6,-0.592774043628893,2.8431798499464227,-2.028637020497145
47,-111410040536096.6,-0.5382362086519012,-0.007296820403013158,0.07645668967023873
48,-111410040536096.6,-0.5919490419657071,-0.5427223959179573,-0.08711014767521812
49,-111410040536096.6,-2.4515172002597203,1.409098734704475,-0.11240490049102107
50,-111410040536096.6,0.19029135381733925,0.5530395072462075,-0.5360819723216277
51,63756778359890.09,-0.31646699048758625,-0.7985632548685919,0.6834198759609849
52,63756778359890.09,-0.34718301659017736,-0.7230235587326471,0.7805150747833796
53,-111410040536096.6,-1.8387204953233502,1.1833003904154682,1.1078520226767383
54,63756778359890.09,-1.1408564183410361,-0.25444445209425476,-0.6410185728241105
55,-111410040536096.6,-0.45725850124368916,-1.2642803304740333,0.3766722309846226
56,-111410040536096.6,0.9206576383673555,1.3028873139292303,0.37594225335285975
57,-111410040536096.6,-1.1625810061996353,-0.5747860674254576,-0.10710040626365817
58,-111410040536096.6,-0.2531414189943796,-0.5066965347117952,0.24018721915548064
59,63756778359890.09,-0.900439415573372,0.3013177943923084,1.0769405140034425
60,-111410040536096.6,-0.17532534249066833,-0.39733149675914703,1.3678343107706692
61,-111410040536096.6,-1.2691205970141053,2.4585474629406345,-1.585205608319167
62,238923597255876.78,-1.3829844032468581,-0.7174689629565015,0.020575373676156195
63,-111410040536096.6,-0.3820222862419611,-0.10351631042609155,-0.37822689396038356
64,-111410040536096.6,1.3887622760304081,-0.08146256369090993,0.44317279538382653
